split,group_id,formula,group_size_available,selection_rank,SMILES,connectivity,heavy_atoms,elements,selection_status
training,C23H27NO5|charge=0,C23H27NO5,51,2,CC(C)(C)OC(=O)C[C@H](CO)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)CC(CO)NC(=O)OCC1c2ccccc2-c2ccccc21,29,C;H;N;O,selected_before_xtb
training,C23H27NO5|charge=0,C23H27NO5,51,3,CCc1ccc(Cc2c[nH]c3ccc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc23)cc1,CCc1ccc(Cc2c[nH]c3ccc(C4OC(CO)C(O)C(O)C4O)cc23)cc1,29,C;H;N;O,selected_before_xtb
training,C23H27NO5|charge=0,C23H27NO5,51,4,COC(=O)c1ccc(C(=O)N[C@@H]2CCCC[C@@H]2c2ccc(OC)c(OC)c2)cc1,COC(=O)c1ccc(C(=O)NC2CCCCC2c2ccc(OC)c(OC)c2)cc1,29,C;H;N;O,selected_before_xtb
training,C23H27NO5|charge=0,C23H27NO5,51,5,COC1=C(OC)C(=O)C(Cc2ccc(CC(=O)N3CCCCC3)cc2)=C(C)C1=O,COC1=C(OC)C(=O)C(Cc2ccc(CC(=O)N3CCCCC3)cc2)=C(C)C1=O,29,C;H;N;O,selected_before_xtb
training,C23H27NO5|charge=0,C23H27NO5,51,6,COC(=O)CCc1nc(C=O)ccc1OCCCC/C=C/c1ccc(OC)cc1,COC(=O)CCc1nc(C=O)ccc1OCCCCC=Cc1ccc(OC)cc1,29,C;H;N;O,selected_before_xtb
training,C23H27NO5|charge=0,C23H27NO5,51,7,CC/C(=N\O)c1cc(C)c(OCc2ccccc2/C(=C\OC)C(=O)OC)cc1C,CCC(=NO)c1cc(C)c(OCc2ccccc2C(=COC)C(=O)OC)cc1C,29,C;H;N;O,selected_before_xtb
training,C23H27NO5|charge=0,C23H27NO5,51,8,O=C(O)c1ccc(OCCN2C(=O)CCC2CCC(O)Cc2ccccc2)cc1,O=C(O)c1ccc(OCCN2C(=O)CCC2CCC(O)Cc2ccccc2)cc1,29,C;H;N;O,selected_before_xtb
training,C23H27NO5|charge=0,C23H27NO5,51,9,CC(=O)Oc1cc2c(cc1C(C)(C)C)OC(C)(COc1ccc(N)cc1)CC2=O,CC(=O)Oc1cc2c(cc1C(C)(C)C)OC(C)(COc1ccc(N)cc1)CC2=O,29,C;H;N;O,selected_before_xtb
training,C23H27NO5|charge=0,C23H27NO5,51,10,CC(C)c1cccc(C(C)C)c1OC(=O)c1ccccc1C(=O)NCCC(=O)O,CC(C)c1cccc(C(C)C)c1OC(=O)c1ccccc1C(=O)NCCC(=O)O,29,C;H;N;O,selected_before_xtb
training,C23H34O|charge=0,C23H34O,8,1,CCCCC[C@H]1CC[C@H](C2=CCC(O)(c3ccccc3)CC2)CC1,CCCCCC1CCC(C2=CCC(O)(c3ccccc3)CC2)CC1,24,C;H;O,selected_before_xtb
training,C23H34O|charge=0,C23H34O,8,2,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC=C(C)CO,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC=C(C)CO,24,C;H;O,selected_before_xtb
training,C23H34O|charge=0,C23H34O,8,3,CCCC1CCC(CCc2ccc(C3CCC(=O)CC3)cc2)CC1,CCCC1CCC(CCc2ccc(C3CCC(=O)CC3)cc2)CC1,24,C;H;O,selected_before_xtb
training,C23H34O|charge=0,C23H34O,8,4,CCCCOc1ccc(C=CC=C[C@H]2CC[C@H](CCC)CC2)cc1,CCCCOc1ccc(C=CC=CC2CCC(CCC)CC2)cc1,24,C;H;O,selected_before_xtb
training,C23H34O|charge=0,C23H34O,8,5,COc1cc(C)cc(C/C=C(\C)CC/C=C(\C)CCC=C(C)C)c1,COc1cc(C)cc(CC=C(C)CCC=C(C)CCC=C(C)C)c1,24,C;H;O,selected_before_xtb
training,C23H34O|charge=0,C23H34O,8,6,CC=C(C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC=C(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,24,C;H;O,selected_before_xtb
training,C23H34O|charge=0,C23H34O,8,7,CCCc1ccc(C2CCC(C3CCC(=COC)CC3)CC2)cc1,CCCc1ccc(C2CCC(C3CCC(=COC)CC3)CC2)cc1,24,C;H;O,selected_before_xtb
training,C23H34O|charge=0,C23H34O,8,8,CCCCCCCCCCCCc1ccc2ccc(OC)cc2c1,CCCCCCCCCCCCc1ccc2ccc(OC)cc2c1,24,C;H;O,selected_before_xtb
training,C24H18N4|charge=0,C24H18N4,4,1,Cn1ncc2c(-c3ccccc3)c(-c3ccncc3)c(-c3ccccc3)nc21,Cn1ncc2c(-c3ccccc3)c(-c3ccncc3)c(-c3ccccc3)nc21,28,C;H;N,selected_before_xtb
training,C24H18N4|charge=0,C24H18N4,4,2,Cn1cc2c(-c3ccccc3)c(-c3ccncc3)c(-c3ccccc3)nc2n1,Cn1cc2c(-c3ccccc3)c(-c3ccncc3)c(-c3ccccc3)nc2n1,28,C;H;N,selected_before_xtb
training,C24H18N4|charge=0,C24H18N4,4,3,c1ccc(-c2nc3ccc(Cn4ccnc4)cc3nc2-c2ccccc2)cc1,c1ccc(-c2nc3ccc(Cn4ccnc4)cc3nc2-c2ccccc2)cc1,28,C;H;N,selected_before_xtb
training,C24H18N4|charge=0,C24H18N4,4,4,Cc1n[nH]c2nc(-c3ccccc3)c(-c3ccncc3)c(-c3ccccc3)c12,Cc1n[nH]c2nc(-c3ccccc3)c(-c3ccncc3)c(-c3ccccc3)c12,28,C;H;N,selected_before_xtb
training,C19H18FIN4O3|charge=0,C19H18FIN4O3,3,1,O=C(NOCCO)c1c(Nc2ccc(I)cc2F)c2cnccc2n1C1CC1,O=C(NOCCO)c1c(Nc2ccc(I)cc2F)c2cnccc2n1C1CC1,28,C;F;H;I;N;O,selected_before_xtb
training,C19H18FIN4O3|charge=0,C19H18FIN4O3,3,2,O=C(NOC1CCOCC1)c1ccc2[nH]ncc2c1Nc1ccc(I)cc1F,O=C(NOC1CCOCC1)c1ccc2[nH]ncc2c1Nc1ccc(I)cc1F,28,C;F;H;I;N;O,selected_before_xtb
training,C19H18FIN4O3|charge=0,C19H18FIN4O3,3,3,C=COCCONC(=O)c1c(Nc2ccc(I)cc2F)c2cnccc2n1C,C=COCCONC(=O)c1c(Nc2ccc(I)cc2F)c2cnccc2n1C,28,C;F;H;I;N;O,selected_before_xtb
training,C21H31N5O2|charge=0,C21H31N5O2,16,1,CC(C)NC[C@H]1C[C@@H](n2ccc3c(NC4CC4)ncnc32)[C@@H]2OC(C)(C)O[C@H]12,CC(C)NCC1CC(n2ccc3c(NC4CC4)ncnc32)C2OC(C)(C)OC12,28,C;H;N;O,selected_before_xtb
training,C21H31N5O2|charge=0,C21H31N5O2,16,2,CCCc1nc2c(N)nc3c(c2n1CCCC(=O)N1CCOCC1)CCCC3,CCCc1nc2c(N)nc3c(c2n1CCCC(=O)N1CCOCC1)CCCC3,28,C;H;N;O,selected_before_xtb
training,C21H31N5O2|charge=0,C21H31N5O2,16,3,CCOC(=O)CC(CCCCCCCNc1ncccn1)c1cnc(C)nc1,CCOC(=O)CC(CCCCCCCNc1ncccn1)c1cnc(C)nc1,28,C;H;N;O,selected_before_xtb
training,C21H31N5O2|charge=0,C21H31N5O2,16,4,OC(CNc1nnc2n1CCCC2)COc1cccc(CN2CCCCC2)c1,OC(CNc1nnc2n1CCCC2)COc1cccc(CN2CCCCC2)c1,28,C;H;N;O,selected_before_xtb
training,C21H31N5O2|charge=0,C21H31N5O2,16,5,CCC(C)NC(=N)N(C#N)CC1CCN(CC2COc3ccccc3O2)CC1,CCC(C)NC(=N)N(C#N)CC1CCN(CC2COc3ccccc3O2)CC1,28,C;H;N;O,selected_before_xtb
training,C21H31N5O2|charge=0,C21H31N5O2,16,6,C[C@H]1CCCN1[C@H]1CCN(c2ncc(N3CCC4(CCOCC4)C3=O)cn2)C1,CC1CCCN1C1CCN(c2ncc(N3CCC4(CCOCC4)C3=O)cn2)C1,28,C;H;N;O,selected_before_xtb
training,C21H31N5O2|charge=0,C21H31N5O2,16,7,O=C(NCCC1CC1)c1ccc(N2CCN(C(=O)C3CCCCC3)CC2)nn1,O=C(NCCC1CC1)c1ccc(N2CCN(C(=O)C3CCCCC3)CC2)nn1,28,C;H;N;O,selected_before_xtb
training,C21H31N5O2|charge=0,C21H31N5O2,16,8,CC(C)(C)OC(=O)N1CCN(C2CCN(c3ccc(N)cc3C#N)CC2)CC1,CC(C)(C)OC(=O)N1CCN(C2CCN(c3ccc(N)cc3C#N)CC2)CC1,28,C;H;N;O,selected_before_xtb
training,C21H31N5O2|charge=0,C21H31N5O2,16,9,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,28,C;H;N;O,selected_before_xtb
training,C21H31N5O2|charge=0,C21H31N5O2,16,10,CCOC(=O)C1(Cc2cccc(Nc3ccnn3C(C)(C)C)n2)CCNCC1,CCOC(=O)C1(Cc2cccc(Nc3ccnn3C(C)(C)C)n2)CCNCC1,28,C;H;N;O,selected_before_xtb
training,C12H15FO4|charge=0,C12H15FO4,10,1,COc1cc(C(=O)O)ccc1OCC(C)(C)F,COc1cc(C(=O)O)ccc1OCC(C)(C)F,17,C;F;H;O,selected_before_xtb
training,C12H15FO4|charge=0,C12H15FO4,10,2,CCCOC(=O)C(C)Oc1ccc(O)cc1F,CCCOC(=O)C(C)Oc1ccc(O)cc1F,17,C;F;H;O,selected_before_xtb
training,C12H15FO4|charge=0,C12H15FO4,10,3,CC(C(=O)O)c1ccc(COCCO)c(F)c1,CC(C(=O)O)c1ccc(COCCO)c(F)c1,17,C;F;H;O,selected_before_xtb
training,C12H15FO4|charge=0,C12H15FO4,10,4,COCCOc1ccc(CCC(=O)O)cc1F,COCCOc1ccc(CCC(=O)O)cc1F,17,C;F;H;O,selected_before_xtb
training,C12H15FO4|charge=0,C12H15FO4,10,5,COc1c(F)ccc(CCCC(=O)O)c1OC,COc1c(F)ccc(CCCC(=O)O)c1OC,17,C;F;H;O,selected_before_xtb
training,C12H15FO4|charge=0,C12H15FO4,10,6,CCOC(=O)C1=CC[C@@H]2[C@H]1[C@@]2(F)C(=O)OCC,CCOC(=O)C1=CCC2C1C2(F)C(=O)OCC,17,C;F;H;O,selected_before_xtb
training,C12H15FO4|charge=0,C12H15FO4,10,7,CCOC(=O)C(C)(C)Oc1ccc(O)c(F)c1,CCOC(=O)C(C)(C)Oc1ccc(O)c(F)c1,17,C;F;H;O,selected_before_xtb
training,C12H15FO4|charge=0,C12H15FO4,10,8,COc1cc(F)cc(CCCC(=O)O)c1OC,COc1cc(F)cc(CCCC(=O)O)c1OC,17,C;F;H;O,selected_before_xtb
training,C12H15FO4|charge=0,C12H15FO4,10,9,CCc1cc(OC)c(F)c(C(O)C(=O)OC)c1,CCc1cc(OC)c(F)c(C(O)C(=O)OC)c1,17,C;F;H;O,selected_before_xtb
training,C12H15FO4|charge=0,C12H15FO4,10,10,COCOCC(C)(C(=O)O)c1ccc(F)cc1,COCOCC(C)(C(=O)O)c1ccc(F)cc1,17,C;F;H;O,selected_before_xtb
training,C20H27NO3|charge=0,C20H27NO3,46,1,COc1cc(NC(=O)CC23CC4CC(CC(C4)C2)C3)cc(OC)c1,COc1cc(NC(=O)CC23CC4CC(CC(C4)C2)C3)cc(OC)c1,24,C;H;N;O,selected_before_xtb
training,C20H27NO3|charge=0,C20H27NO3,46,2,CCOC(C)(N)CCc1ccc(OCCOc2ccccc2)cc1,CCOC(C)(N)CCc1ccc(OCCOc2ccccc2)cc1,24,C;H;N;O,selected_before_xtb
training,C20H27NO3|charge=0,C20H27NO3,46,3,Cc1c(C(O)C2CCCCC2)oc2ccc(N3CCOCC3)cc12,Cc1c(C(O)C2CCCCC2)oc2ccc(N3CCOCC3)cc12,24,C;H;N;O,selected_before_xtb
training,C20H27NO3|charge=0,C20H27NO3,46,4,C[C@]12CC[C@H]3[C@@H](C[C@@H](C#N)[C@@]4(O)CC(=O)CC[C@]34C)[C@@H]1CCC2=O,CC12CCC3C(CC(C#N)C4(O)CC(=O)CCC34C)C1CCC2=O,24,C;H;N;O,selected_before_xtb
training,C20H27NO3|charge=0,C20H27NO3,46,5,CC1(C)C(C(=O)c2cn(CCC(O)CO)c3ccccc23)C1(C)C,CC1(C)C(C(=O)c2cn(CCC(O)CO)c3ccccc23)C1(C)C,24,C;H;N;O,selected_before_xtb
training,C20H27NO3|charge=0,C20H27NO3,46,6,CCC(CC)Oc1cc(C)nc(Oc2c(C)cc(O)cc2C)c1C,CCC(CC)Oc1cc(C)nc(Oc2c(C)cc(O)cc2C)c1C,24,C;H;N;O,selected_before_xtb
training,C20H27NO3|charge=0,C20H27NO3,46,7,C=CCN(CCCc1ccc(C)cc1)C(=O)C(=C)CCC(=O)OC,C=CCN(CCCc1ccc(C)cc1)C(=O)C(=C)CCC(=O)OC,24,C;H;N;O,selected_before_xtb
training,C20H27NO3|charge=0,C20H27NO3,46,8,CC(C)(C)OC(=O)N1CCOc2c(cccc2C2=CCCCC2)C1,CC(C)(C)OC(=O)N1CCOc2c(cccc2C2=CCCCC2)C1,24,C;H;N;O,selected_before_xtb
training,C20H27NO3|charge=0,C20H27NO3,46,9,COCCOc1c(C)cc(C#CC2(O)CN3CCC2CC3)cc1C,COCCOc1c(C)cc(C#CC2(O)CN3CCC2CC3)cc1C,24,C;H;N;O,selected_before_xtb
training,C20H27NO3|charge=0,C20H27NO3,46,10,CCON=C(CC)C1=C(O)CC(c2c(C)cc(C)cc2C)CC1=O,CCON=C(CC)C1=C(O)CC(c2c(C)cc(C)cc2C)CC1=O,24,C;H;N;O,selected_before_xtb
training,C17H13F2N3O3|charge=0,C17H13F2N3O3,7,1,COc1ccccc1Nc1oc(-c2c(F)cccc2F)nc1C(N)=O,COc1ccccc1Nc1oc(-c2c(F)cccc2F)nc1C(N)=O,25,C;F;H;N;O,selected_before_xtb
training,C17H13F2N3O3|charge=0,C17H13F2N3O3,7,2,O=C(O)Cn1c(CCc2cccc(F)c2F)nc(=O)c2cccnc21,O=C(O)Cn1c(CCc2cccc(F)c2F)nc(=O)c2cccnc21,25,C;F;H;N;O,selected_before_xtb
training,C17H13F2N3O3|charge=0,C17H13F2N3O3,7,3,O=C(O)Cn1c(CCc2ccc(F)cc2F)nc(=O)c2cccnc21,O=C(O)Cn1c(CCc2ccc(F)cc2F)nc(=O)c2cccnc21,25,C;F;H;N;O,selected_before_xtb
training,C17H13F2N3O3|charge=0,C17H13F2N3O3,7,4,Cc1ccc(COc2ccnn2-c2cc(C(=O)O)ccn2)c(F)c1F,Cc1ccc(COc2ccnn2-c2cc(C(=O)O)ccn2)c(F)c1F,25,C;F;H;N;O,selected_before_xtb
training,C17H13F2N3O3|charge=0,C17H13F2N3O3,7,5,COc1ccc(Nc2oc(-c3c(F)cccc3F)nc2C(N)=O)cc1,COc1ccc(Nc2oc(-c3c(F)cccc3F)nc2C(N)=O)cc1,25,C;F;H;N;O,selected_before_xtb
training,C17H13F2N3O3|charge=0,C17H13F2N3O3,7,6,N#CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,N#CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,25,C;F;H;N;O,selected_before_xtb
training,C17H13F2N3O3|charge=0,C17H13F2N3O3,7,7,CC(C)(C#N)c1cccc(C(=O)Nc2cc([N+](=O)[O-])c(F)cc2F)c1,CC(C)(C#N)c1cccc(C(=O)Nc2cc([N+](=O)[O-])c(F)cc2F)c1,25,C;F;H;N;O,selected_before_xtb
training,C8H5BrN2S|charge=0,C8H5BrN2S,6,1,Brc1cccc(-c2ncsn2)c1,Brc1cccc(-c2ncsn2)c1,12,Br;C;H;N;S,selected_before_xtb
training,C8H5BrN2S|charge=0,C8H5BrN2S,6,2,Brc1cccc(-c2cnsc2)n1,Brc1cccc(-c2cnsc2)n1,12,Br;C;H;N;S,selected_before_xtb
training,C8H5BrN2S|charge=0,C8H5BrN2S,6,3,Brc1nc(-c2ccccc2)ns1,Brc1nc(-c2ccccc2)ns1,12,Br;C;H;N;S,selected_before_xtb
training,C8H5BrN2S|charge=0,C8H5BrN2S,6,4,Brc1cccc(-c2cncs2)n1,Brc1cccc(-c2cncs2)n1,12,Br;C;H;N;S,selected_before_xtb
training,C8H5BrN2S|charge=0,C8H5BrN2S,6,5,Brc1ccc(-c2ccsc2)nn1,Brc1ccc(-c2ccsc2)nn1,12,Br;C;H;N;S,selected_before_xtb
training,C8H5BrN2S|charge=0,C8H5BrN2S,6,6,Brc1nnc(-c2ccccc2)s1,Brc1nnc(-c2ccccc2)s1,12,Br;C;H;N;S,selected_before_xtb
training,C15H22N4O|charge=0,C15H22N4O,49,1,CC(CCn1nc(N)c2ccccc21)N1CCOCC1,CC(CCn1nc(N)c2ccccc21)N1CCOCC1,20,C;H;N;O,selected_before_xtb
training,C15H22N4O|charge=0,C15H22N4O,49,2,O=C(NCC1CCCCC1)c1ncnc2c1CCNC2,O=C(NCC1CCCCC1)c1ncnc2c1CCNC2,20,C;H;N;O,selected_before_xtb
training,C15H22N4O|charge=0,C15H22N4O,49,3,CCCC(=O)Nc1c(C)nc2nc(CCC)[nH]c2c1C,CCCC(=O)Nc1c(C)nc2nc(CCC)[nH]c2c1C,20,C;H;N;O,selected_before_xtb
training,C15H22N4O|charge=0,C15H22N4O,49,4,CC1(C)CC(n2ncc3[nH]ncc3c2=O)CC(C)(C)C1,CC1(C)CC(n2ncc3[nH]ncc3c2=O)CC(C)(C)C1,20,C;H;N;O,selected_before_xtb
training,C15H22N4O|charge=0,C15H22N4O,49,5,CCCN1CC(C)=C(C)C2=C1N1CN(OC)C=C1C=N2,CCCN1CC(C)=C(C)C2=C1N1CN(OC)C=C1C=N2,20,C;H;N;O,selected_before_xtb
training,C15H22N4O|charge=0,C15H22N4O,49,6,CCCCOCCCNc1c(N)cnc2cccnc12,CCCCOCCCNc1c(N)cnc2cccnc12,20,C;H;N;O,selected_before_xtb
training,C15H22N4O|charge=0,C15H22N4O,49,7,CCCN(CCC)C1COc2cccc(N=[N+]=[N-])c2C1,CCCN(CCC)C1COc2cccc(N=[N+]=[N-])c2C1,20,C;H;N;O,selected_before_xtb
training,C15H22N4O|charge=0,C15H22N4O,49,8,C[C@@H](C(N)=O)[C@H](N)c1cn2cc(C(C)(C)C)ccc2n1,CC(C(N)=O)C(N)c1cn2cc(C(C)(C)C)ccc2n1,20,C;H;N;O,selected_before_xtb
training,C15H22N4O|charge=0,C15H22N4O,49,9,O=C1NCCCN1N1CCN(Cc2ccccc2)CC1,O=C1NCCCN1N1CCN(Cc2ccccc2)CC1,20,C;H;N;O,selected_before_xtb
training,C15H22N4O|charge=0,C15H22N4O,49,10,Cc1nc2c(N)nc3c(c2n1CC(C)(C)O)CCCC3,Cc1nc2c(N)nc3c(c2n1CC(C)(C)O)CCCC3,20,C;H;N;O,selected_before_xtb
training,C8H9F3N2OS|charge=0,C8H9F3N2OS,5,1,CCSc1c(C=O)c(C(F)(F)F)nn1C,CCSc1c(C=O)c(C(F)(F)F)nn1C,15,C;F;H;N;O;S,selected_before_xtb
training,C8H9F3N2OS|charge=0,C8H9F3N2OS,5,2,CCn1c(SC)nc(C(F)(F)F)cc1=O,CCn1c(SC)nc(C(F)(F)F)cc1=O,15,C;F;H;N;O;S,selected_before_xtb
training,C8H9F3N2OS|charge=0,C8H9F3N2OS,5,3,Cc1csc(CCNC(=O)C(F)(F)F)n1,Cc1csc(CCNC(=O)C(F)(F)F)n1,15,C;F;H;N;O;S,selected_before_xtb
training,C8H9F3N2OS|charge=0,C8H9F3N2OS,5,4,CC(C)Sc1nc(C(F)(F)F)cc(=O)[nH]1,CC(C)Sc1nc(C(F)(F)F)cc(=O)[nH]1,15,C;F;H;N;O;S,selected_before_xtb
training,C8H9F3N2OS|charge=0,C8H9F3N2OS,5,5,FC(F)(F)c1nc(C2CNCCO2)cs1,FC(F)(F)c1nc(C2CNCCO2)cs1,15,C;F;H;N;O;S,selected_before_xtb
training,C9H5BrO2S|charge=0,C9H5BrO2S,5,1,O=C(O)c1cc2c(Br)cccc2s1,O=C(O)c1cc2c(Br)cccc2s1,13,Br;C;H;O;S,selected_before_xtb
training,C9H5BrO2S|charge=0,C9H5BrO2S,5,2,O=c1cc(S)oc2ccc(Br)cc12,O=c1cc(S)oc2ccc(Br)cc12,13,Br;C;H;O;S,selected_before_xtb
training,C9H5BrO2S|charge=0,C9H5BrO2S,5,3,O=C(O)c1cc2cc(Br)ccc2s1,O=C(O)c1cc2cc(Br)ccc2s1,13,Br;C;H;O;S,selected_before_xtb
training,C9H5BrO2S|charge=0,C9H5BrO2S,5,4,O=C(O)c1cc2ccc(Br)cc2s1,O=C(O)c1cc2ccc(Br)cc2s1,13,Br;C;H;O;S,selected_before_xtb
training,C9H5BrO2S|charge=0,C9H5BrO2S,5,5,O=C(O)c1cc2cccc(Br)c2s1,O=C(O)c1cc2cccc(Br)c2s1,13,Br;C;H;O;S,selected_before_xtb
training,C12H17N3O2S2|charge=0,C12H17N3O2S2,6,1,CN1CCC=C(c2nsnc2SCCCC(=O)O)C1,CN1CCC=C(c2nsnc2SCCCC(=O)O)C1,19,C;H;N;O;S,selected_before_xtb
training,C12H17N3O2S2|charge=0,C12H17N3O2S2,6,2,CN(C)C(=O)Sc1cc(N)cc(SC(=O)N(C)C)c1,CN(C)C(=O)Sc1cc(N)cc(SC(=O)N(C)C)c1,19,C;H;N;O;S,selected_before_xtb
training,C12H17N3O2S2|charge=0,C12H17N3O2S2,6,3,CCCSc1ccc(N)c(NC(=S)NC(=O)OC)c1,CCCSc1ccc(N)c(NC(=S)NC(=O)OC)c1,19,C;H;N;O;S,selected_before_xtb
training,C12H17N3O2S2|charge=0,C12H17N3O2S2,6,4,CCCCCSc1nsc(NC(=O)OCC)c1C#N,CCCCCSc1nsc(NC(=O)OCC)c1C#N,19,C;H;N;O;S,selected_before_xtb
training,C12H17N3O2S2|charge=0,C12H17N3O2S2,6,5,Cc1nc2ccc(S(=O)(=O)NCCN(C)C)cc2s1,Cc1nc2ccc(S(=O)(=O)NCCN(C)C)cc2s1,19,C;H;N;O;S,selected_before_xtb
training,C12H17N3O2S2|charge=0,C12H17N3O2S2,6,6,CS(=O)(=O)NCCCCSc1cccc2nccn12,CS(=O)(=O)NCCCCSc1cccc2nccn12,19,C;H;N;O;S,selected_before_xtb
training,C13H8O2S|charge=0,C13H8O2S,9,1,O=c1c2ccccc2sc2ccc(O)cc12,O=c1c2ccccc2sc2ccc(O)cc12,16,C;H;O;S,selected_before_xtb
training,C13H8O2S|charge=0,C13H8O2S,9,2,O=c1c2ccccc2cc(O)c2sccc12,O=c1c2ccccc2cc(O)c2sccc12,16,C;H;O;S,selected_before_xtb
training,C13H8O2S|charge=0,C13H8O2S,9,3,O=C(O)c1ccc2sc3ccccc3c2c1,O=C(O)c1ccc2sc3ccccc3c2c1,16,C;H;O;S,selected_before_xtb
training,C13H8O2S|charge=0,C13H8O2S,9,4,O=c1c2ccccc2sc2cccc(O)c12,O=c1c2ccccc2sc2cccc(O)c12,16,C;H;O;S,selected_before_xtb
training,C13H8O2S|charge=0,C13H8O2S,9,5,O=C1Oc2ccccc2Sc2ccccc21,O=C1Oc2ccccc2Sc2ccccc21,16,C;H;O;S,selected_before_xtb
training,C13H8O2S|charge=0,C13H8O2S,9,6,O=Cc1ccc2c(c1)Sc1ccccc1O2,O=Cc1ccc2c(c1)Sc1ccccc1O2,16,C;H;O;S,selected_before_xtb
training,C13H8O2S|charge=0,C13H8O2S,9,7,O=C1c2ccccc2S(=O)c2ccccc21,O=C1c2ccccc2S(=O)c2ccccc21,16,C;H;O;S,selected_before_xtb
training,C13H8O2S|charge=0,C13H8O2S,9,8,O=C1CC=Cc2sc3ccccc3c(=O)c21,O=C1CC=Cc2sc3ccccc3c(=O)c21,16,C;H;O;S,selected_before_xtb
training,C13H8O2S|charge=0,C13H8O2S,9,9,O=C(O)c1ccc2c(c1)sc1ccccc12,O=C(O)c1ccc2c(c1)sc1ccccc12,16,C;H;O;S,selected_before_xtb
training,C13H11F2NO3|charge=0,C13H11F2NO3,24,1,COC(=O)CCc1cnoc1-c1ccc(F)cc1F,COC(=O)CCc1cnoc1-c1ccc(F)cc1F,19,C;F;H;N;O,selected_before_xtb
training,C13H11F2NO3|charge=0,C13H11F2NO3,24,2,Cc1cc(=O)n(CC=O)c2cc(OC(F)F)ccc12,Cc1cc(=O)n(CC=O)c2cc(OC(F)F)ccc12,19,C;F;H;N;O,selected_before_xtb
training,C13H11F2NO3|charge=0,C13H11F2NO3,24,3,CC1=C(C(=O)O)C(c2cccc(F)c2F)CC(=O)N1,CC1=C(C(=O)O)C(c2cccc(F)c2F)CC(=O)N1,19,C;F;H;N;O,selected_before_xtb
training,C13H11F2NO3|charge=0,C13H11F2NO3,24,4,O=C(CCCN1C(=O)c2ccccc2C1=O)C(F)F,O=C(CCCN1C(=O)c2ccccc2C1=O)C(F)F,19,C;F;H;N;O,selected_before_xtb
training,C13H11F2NO3|charge=0,C13H11F2NO3,24,5,CCOC(=O)c1c(C)nc2cc(F)c(F)cc2c1O,CCOC(=O)c1c(C)nc2cc(F)c(F)cc2c1O,19,C;F;H;N;O,selected_before_xtb
training,C13H11F2NO3|charge=0,C13H11F2NO3,24,6,CCC(F)(F)c1c(C(=O)O)noc1-c1ccccc1,CCC(F)(F)c1c(C(=O)O)noc1-c1ccccc1,19,C;F;H;N;O,selected_before_xtb
training,C13H11F2NO3|charge=0,C13H11F2NO3,24,7,O=C(O)C1CN(C2CC2)c2cc(F)c(F)cc2C1=O,O=C(O)C1CN(C2CC2)c2cc(F)c(F)cc2C1=O,19,C;F;H;N;O,selected_before_xtb
training,C13H11F2NO3|charge=0,C13H11F2NO3,24,8,CCn1cc(C(=O)O)c(=O)c2c(C)c(F)c(F)cc21,CCn1cc(C(=O)O)c(=O)c2c(C)c(F)c(F)cc21,19,C;F;H;N;O,selected_before_xtb
training,C13H11F2NO3|charge=0,C13H11F2NO3,24,9,O=C(O)C1(C2CC2)CNc2c(F)cc(F)cc2C1=O,O=C(O)C1(C2CC2)CNc2c(F)cc(F)cc2C1=O,19,C;F;H;N;O,selected_before_xtb
training,C13H11F2NO3|charge=0,C13H11F2NO3,24,10,CCOC(=O)C(C#N)CC(=O)c1c(F)cccc1F,CCOC(=O)C(C#N)CC(=O)c1c(F)cccc1F,19,C;F;H;N;O,selected_before_xtb
training,C20H17ClF3NO2|charge=0,C20H17ClF3NO2,4,1,COc1ccc(C(C)C(O)(c2cnc3ccccc3c2)C(F)(F)F)c(Cl)c1,COc1ccc(C(C)C(O)(c2cnc3ccccc3c2)C(F)(F)F)c(Cl)c1,27,C;Cl;F;H;N;O,selected_before_xtb
training,C20H17ClF3NO2|charge=0,C20H17ClF3NO2,4,2,CCOC(=O)C(c1ccccc1)C(CC#N)c1ccc(Cl)c(C(F)(F)F)c1,CCOC(=O)C(c1ccccc1)C(CC#N)c1ccc(Cl)c(C(F)(F)F)c1,27,C;Cl;F;H;N;O,selected_before_xtb
training,C20H17ClF3NO2|charge=0,C20H17ClF3NO2,4,3,COc1ccc(C(C)C(O)(c2cccc3cnccc23)C(F)(F)F)c(Cl)c1,COc1ccc(C(C)C(O)(c2cccc3cnccc23)C(F)(F)F)c(Cl)c1,27,C;Cl;F;H;N;O,selected_before_xtb
